The Lord of the Rings: The Two Towers,110938120,476924440.1,89330520,3722105,24,16695,689,79,167,50,1300766867
Seventh Son,101419694,96038697.53,174662878,13435606,13,20329,1508,108,1386,2032,121894316
Lara Croft: Tomb Raider,164076075,136942701.4,87682192,21920548,4,115485,24191,77,949,212,391932572
Transcendence,106757573,194739226.8,414963934,18861997,22,48012,2094,98,627,158,110002211
Jurassic Park III,132687608,95884299.12,19375951,2767993,7,8369,1054,118,4474,1162,526157457
Rise of the Planet of the Apes,104536302,234355775.6,209491653,9975793,21,30094,1370,97,1089,351,542757184
The Spiderwick Chronicles,105647552,130306572.6,12101560,1210156,10,5017,465,83,267,85,191151246
A Good Day to Die Hard,99788439,86030592.41,30759162,1464722,21,4589,209,112,270,74,330445273
The Alamo,193809756,79527050.83,11531608,262082,44,89,2,87,4825,808,34511451
The Incredibles,122968949,410381807.6,9250005,616667,15,2537,160,80,273,30,843997501
Percy Jackson & the Olympians: The Lightning Thief,110201495,93075998.66,60891600,2029720,30,78885,2591,26,5,4,262740327
Unstoppable,116001574,135871961,5154970,515497,10,2418,222,120,17601,3246,194656982
Rush Hour 2,128407363,207231895,36749020,1670410,22,2906,129,99,830,188,495546559
What Lies Beneath,146669743,143435080,18001662,3000277,6,6347,994,118,5121,1104,228019165
Cloudy with a Chance of Meatballs,117857599,378833652.6,35348840,3534884,10,4998,457,107,1745,371,286380372
Ice Age: Dawn of the Dinosaurs,106071839,492792443.2,9826164,3275388,3,5251,1345,92,235,197,1045027794
The Secret Life of Walter Mitty,97619125,144068204.9,350697984,10959312,32,38973,1210,101,550,155,204060114
Charlie's Angels,134936164,118573648.6,34667672,666686,52,949,18,118,36446,11321,387362925
The Departed,112732699,179616462.5,43355950,1970725,22,5140,230,102,6657,1775,363058606
Tropic Thunder,107995275,147518535.3,50648820,3376588,15,11721,761,111,4199,792,220771277
The Girl with the Dragon Tattoo,101164163,109008659.7,140970051,15663339,9,55371,5764,93,2782,745,261472752
Sherlock Holmes,106071839,127429193.8,42102964,10525741,4,66571,15855,114,1578,326,617607620
Ben-Hur,105282253,155620134.4,17401306,8700653,2,17601,7706,120,352,51,99029867
Atlantis: The Lost Empire,171209817,116820224.1,2526948,148644,17,485,27,103,8285,2478,265451869
Valkyrie,88039627,152422553.2,25123452,1092324,23,3351,141,114,45331,12922,235096323
You Don't Mess with the Zohan,105647552,99367325.67,95676096,5979756,16,19867,1218,99,705,91,236646182
Pixels,93852811,87511223.19,246466213,35209459,7,122864,16070,117,18838,3662,259841204
A.I. Artificial Intelligence,142674848,163308709.2,20746715,1220395,17,3825,225,60,188,83,336607849
The Haunted Mansion,123543695,112765182.9,12881325,757725,17,2405,141,21,60,18,250231255
Hollow Man,139336256,164381305.1,1633536,204192,8,1036,127,116,3259,706,278985586
The Interpreter,103413463,154847557.5,3852693,226629,17,499,28,102,3628,1360,210633734
Percy Jackson: Sea of Monsters,97619125,127719516.6,85421856,7118488,12,33906,2707,111,242,156,189358054
Lara Croft Tomb Raider: The Cradle of Life,130407233,185728650,5273275,753325,7,1381,177,45,32,13,214836154
Now You See Me 2,94754028,124560046.7,980476448,35017016,28,324958,11305,116,5984,2811,352591672
Spy Game,131260860,115230864.3,9030098,645007,14,1421,96,114,2345,555,204095742
Mission to Mars,132002769,100316182.5,488130510,16271017,30,51650,1701,109,2470,1820,89284642
Rio,101164163,210693063.6,42484410,14161470,3,16234,4073,97,1205,260,544753013
K-19: The Widowmaker,140428000,119199500.1,6814095,454273,15,421,27,66,108,32,49387075
Cinderella Man,113754809,64974987.77,3681612,334692,11,397,35,113,3560,571,140306101
The Nutcracker: The Untold Story,104401416,152508029.5,605405,605405,1,594,440,5,0,0,18767847
Seabiscuit,119425572,115625735.8,3661112,457639,8,290,36,7,4,0,203622583
Cast Away,132002769,162963906.7,103726576,6482911,16,12654,745,102,2398,339,630140360
Happy Feet,125258555,235558388.7,1587279,529093,3,2736,719,92,209,63,481413228
The Bourne Supremacy,100246425,104826019.5,39465185,2077115,19,2369,123,101,484,141,385614873
Ocean's Eleven,121273621,217230840.6,11741368,1467671,8,5059,593,88,4607,1515,643060007
The Three Musketeers,84303469,219490730.2,4210356,350863,12,1165,91,17,235,14,148682639
Hotel Transylvania,93578778,143909994.8,170784045,11385603,15,22462,1479,37,40,4,394545304
Enchanted,103569817,220923968,25721226,1428957,18,2702,144,110,2165,643,414873455
Safe House,93578778,107151847,284690976,17793186,16,19226,1197,39,229,78,229076670
102 Dalmatians,124669282,149940203.9,5853528,487794,12,805,63,116,792,173,269302913
Tower Heist,84303469,116786029,107995411,5683969,19,8200,426,116,356,102,171901095
The Holiday,106469771,146503912.4,35222145,1677245,21,5496,253,109,4404,555,243212907
It's Complicated,100178959,96070548.71,6762876,563573,12,1498,124,120,8914,1567,258230307
Ocean's Thirteen,103569817,187802705.5,7192913,553301,13,1032,76,115,561,168,379324604
Open Season,106469771,234634170.5,2772111,924037,3,1923,537,116,4412,1007,247146435
Divergent,90743937,134914887,1182219750,47288790,25,167196,6519,75,1013,222,308260245
Enemy at the Gates,97018896,103913632.9,165067784,5895278,28,34253,1207,79,528,220,138360746
The Rundown,116680156,213003861.2,16284333,1252641,13,3055,231,93,2236,284,111074693
Memoirs of a Geisha,109876804,227122698.3,77331136,1208299,64,12342,191,111,2381,747,209726331
The Fast and the Furious: Tokyo Drift,106469771,114267467.1,291209074,11200349,26,77540,2880,72,179,48,198495092
Collateral Damage,119363800,194244474.7,56873043,2106409,27,9949,367,58,66,24,110070883
Mirror Mirror,93578778,157146488,22746372,2067852,11,7376,646,67,13088,2023,201489995
Scott Pilgrim vs. the World,69600944,88689725.19,77593230,2984355,26,24739,932,41,126,9,55291639
The Core,82362463,86436755.76,3740955,748191,5,143,24,111,7693,1687,101866261
Nutty Professor II: The Klumps,123202584,174338968.4,1406088,117174,12,262,21,25,2,2,180855447
Scooby-Doo,117959520,156812729.3,5468070,546807,10,1965,191,108,2019,441,387090768
Dredd,55046340,109241006.9,37794852,3149571,12,9939,802,54,278,60,45179550
Click,103338308,177715893,3104230,310423,10,2031,196,82,412,149,297716160
Cats & Dogs 2 : The Revenge of Kitty Galore,98601338,129486746.8,542137554,180712518,3,629249,177956,0,0,0,130482937
Jumper,99778243,117075514.1,20524328,932924,22,4155,181,118,2244,717,260868675
Hellboy II: The Golden Army,99778243,119123109.7,57956864,3622304,16,4464,271,46,41,11,188273402
Zodiac,79200448,108190398.7,32907797,2531369,13,8625,632,82,460,198,103308960
The 6th Day,120269190,175938920.8,2686233,244203,11,134,12,60,145,45,140928323
Bruce Almighty,109816618,186352157.7,18646180,932309,20,2610,128,114,10824,2256,665176871
The Expendables,92801259,113150243,613847621,26689027,23,56731,2450,81,1174,253,318389977
The Hunger Games,82569510,245845092,406498449,19357069,21,80978,3796,98,240,49,760972372
The Hangover Part II,89923701,207476478.5,148633716,5308347,28,15760,549,111,95,60,286020299
Over the Hedge,100206844,172726034.8,8414920,1682984,5,4733,889,116,810,186,430134428
Lilo & Stitch,112342400,173221791.8,46180365,9236073,5,25540,4546,69,319,132,204704039
Charlotte's Web,106469771,133766947.9,5101624,1275406,4,619,124,92,5441,1351,180372319
The Longest Yard,105998799,134851052.9,1872544,468136,4,2015,484,118,2782,557,246021362
Alvin and the Chipmunks: Chipwrecked,84303469,268862289.3,5131890,1710630,3,12252,3451,39,104,34,385205522
Grown Ups 2,86772555,145904664.6,28723688,4103384,7,18250,2328,116,1117,241,267893212
Get Smart,93908935,213151841.7,36817158,1600746,23,3502,150,120,6135,875,270792815
Something's Gotta Give,109816618,220182903.1,8375626,598259,14,1413,95,105,38033,13309,366140598
Shutter Island,92801259,162001297,17276870,664495,26,2826,105,39,55,12,341977506
Four Christmases,93908935,132036726.1,1844969,263567,7,665,88,113,2144,399,192200714
Robots,96950121,203494157,2836896,472816,6,4385,724,91,3478,2112,336994736
Bedtime Stories,93908935,158450058.7,8591172,1431862,6,2071,314,109,364,134,249885152
Road to Perdition,112342400,131921675.5,2077548,346258,6,256,38,109,1936,694,254176755
Just Go with It,89923701,134939042.9,54746200,2189848,25,5152,203,105,9498,1902,241578231
Eagle Eye,93908935,136843457.4,33167204,2369086,14,2720,182,108,3561,1302,209025523
Cold Mountain,108443910,170396087.1,31835480,1591774,20,2193,107,119,1541,373,237496979
The Book of Eli,92801259,190052663,65240025,4349335,15,7506,484,109,2585,503,182247469
The Day the Earth Stood Still,93908935,216202161.3,25453820,1818130,14,2722,191,110,1543,499,273619950
Fury,72595150,208880327.1,84534144,14089024,6,40094,5902,62,446,114,226131656
Yogi Bear,92801259,384981771.2,5686648,1421662,4,2185,449,120,5674,1589,233840776
Spirit: Stallion of the Cimarron,112342400,144303828.1,3551535,710307,5,8423,1608,116,1270,189,172113526
Zookeeper,89923701,167872604.7,112438922,5917838,19,24364,1275,79,3254,523,190922358
The Manchurian Candidate,106929520,129911592.7,13009628,565636,23,1239,52,119,4181,1211,128457058
Hotel Transylvania 2,85320738,249121225.6,961282080,53404560,18,148933,7878,119,1900,1695,504700914
The Time Machine,112342400,101372186.4,20517045,1367803,15,3270,205,100,3021,1193,173750407
Swordfish,145528345,103256476.6,3010312,376289,8,908,107,86,1115,367,209846755
The Legend of Zorro,96950121,76625223.88,2439730,243973,10,570,57,90,180,84,184076048
The Brothers Grimm,113754809,114741357.7,109493160,7820940,14,17967,1259,103,608,204,136138998
Surrogates,94286079,113099700.9,40148957,2113103,19,3096,157,100,1645,634,144310468
Thirteen Days,117335795,212253167.9,7784392,353836,22,711,32,108,602,152,50698958
Walking With Dinosaurs,86772555,185829870.9,82301436,9144604,9,21220,2177,74,2378,916,137259559
Battlefield Earth,64534687,94402694.49,628664,628664,1,1323,927,120,1019,214,31387325
Looney Tunes: Back in Action,109816618,81521978.69,1708884,284814,6,1132,187,77,157,13,94050855
Nine,94286079,176334812.6,44395414,3171101,14,13467,918,120,4240,1215,63437460
Timeline,109816618,168895189.1,2593705,518741,5,477,86,117,211,105,26741361
The Last Witch Hunter,95985830,132954365.2,386552256,22738368,17,48412,2736,113,512,275,156709569
Red Planet,117335795,91479199.29,1286615,257323,5,467,90,64,115,31,49081517
Arthur et les Minimoys,107722357,54822788.8,2111172,150798,14,591,41,64,59,47,135209390
A Sound of Thunder,103413463,117896688.6,560508,93418,6,318,53,96,461,183,7742618
Pompeii,138784845,65149867.47,72809100,10401300,7,19379,2678,118,22433,7111,125794189
A Beautiful Mind,85604909,100390928.2,10234448,731032,14,3181,223,12,5,6,447346057
Journey 2: The Mysterious Island,86973217,182551801.8,31105800,3110580,10,8214,780,62,74,229,391591691
Cloudy with a Chance of Meatballs 2,84603241,258007407.1,4504456,1126114,4,6186,1247,116,610,897,269412103
Red Dragon,109533840,144689122.5,7138703,648973,11,1086,98,63,188,37,293770177
Hidalgo,133661901,196135694.6,25815152,1173416,22,1664,73,82,2508,1677,144493126
Jack and Jill,88799654,158065915,1576342,788171,2,5232,1793,96,2121,372,168240261
2 Fast 2 Furious,104325787,150037607,69186334,3641386,19,7889,409,117,13055,2629,324440377
The Little Prince,68256590,184955221.6,442244592,6142286,72,55115,757,88,1053,440,104060638
The Invasion,97477474,92148165.58,118686744,4945281,24,31920,1294,100,1652,507,18364164
The Adventures of Rocky & Bullwinkle,111469005,127261799.4,1631232,203904,8,944,108,4,2,1,51532150
The Secret Life of Pets,78961690,357032575.3,66476085,13295217,5,74289,13913,116,1885,389,922228640
The League of Extraordinary Gentlemen,107071202,87639569.53,4921810,492181,10,1140,114,103,470,292,246078729
Despicable Me 2,82433928,418755953.5,42847014,14282338,3,51571,16239,99,306,112,1052943617
Madagascar,96950121,429225319.3,2970358,1485179,2,5308,1836,120,1728,475,688579409
Children of Men,95196502,108585768.9,67788504,3228024,21,9142,417,118,3896,1465,87630573
X-Men,110002308,248538444.1,401835276,22324182,18,241857,13259,101,5863,1310,434640424
Wanted,88039627,186062794.3,310865565,20724371,15,73274,4710,108,15408,3676,303173267
Ice Age: The Meltdown,100206844,324705465.9,1657059,552353,3,2095,683,56,479,365,827884868
50 First Dates,100246425,101786576.9,12318000,492720,25,1293,50,116,2961,789,262622754
Hairspray,60923422,39989182.81,42713550,1423785,30,5063,164,106,279,43,110210479
Exorcist: The Beginning,106929520,121237355.8,2606700,651675,4,2440,578,62,206,44,104257066
Now You See Me,81349271,181787235,917781754,26993581,34,99582,2861,77,226,87,127662922
Grown Ups,92801259,185728808.9,126412832,9724064,13,19805,1480,46,58,12,314863291
The Terminal,80197140,193864525.9,52805210,5280521,10,23189,2258,94,2057,569,293277273
Hotel for Dogs,41250160,174354555.9,4443978,403998,11,289,25,117,1157,233,86076661
Vertical Limit,110002308,210345508.7,6032331,670259,9,1150,127,98,1046,218,316313629
Charlie Wilson's War,91385132,212589743,39034350,1561374,25,5256,204,109,318,135,144998243
Shark Tale,100246425,212910713,7435152,1858788,4,4155,1029,115,3815,1119,490906771
Dreamgirls,87680988,153460482.7,136748500,3907100,35,13128,369,57,268,31,194072699
Be Cool,68511419,113943016.7,13290826,577862,23,2101,91,106,616,64,123095780
Munich,90486780,140188685.5,2133450,213345,10,732,68,114,7746,1138,168510830
Tears of the Sun,96089540,137613428.8,2163124,540781,4,620,147,103,552,139,117548336
Killers,87001180,123919075.5,17806932,1618812,11,2721,232,99,182,69,113867102
The Man from U.N.C.L.E.,79988192,131819030.4,501487558,19287983,26,57846,2204,14,130,23,115337756
Spanglish,106929520,95250733.9,21902239,1288367,17,2102,118,80,78,29,73569337
Monster House,93943916,210277172.3,18700384,2337548,8,3894,458,16,6,1,175581187
Bandits,107006136,118162203.4,2530035,281115,9,440,46,88,146,74,96493715
Immortals,84303469,177411089,35173688,3197608,11,8460,736,71,2031,674,255050611
Hostage,67218751,115636316.8,17999298,1999922,9,4072,437,94,305,125,100756674
Titan A.E.,110002308,130668976.3,6673424,417089,16,1649,103,112,469,146,53907927
Hollywood Homicide,102953079,113364180.6,1524600,127050,12,224,18,116,1734,388,70203923
Monkeybone,107006136,68962451.13,2370186,182322,13,731,55,119,434,114,7718020
Flight of the Phoenix,60147855,208196323.1,20339232,1694936,12,6073,485,81,766,162,28081269
Unbreakable,110002308,87308470.58,898717479,27233863,33,240591,7186,104,2206,240,363914211
Minions,78921682,301762348.3,825778630,82577863,10,176663,16518,93,5241,1564,1233664237
Sucker Punch,92171793,150789314.9,57281868,2490516,23,10639,458,75,86,11,100930926
The Angry Birds Movie,76856045,230780575.7,281874971,40267853,7,140053,19979,112,13656,4915,368255783
Fool's Gold,82170318,203038228.7,15227340,761367,20,1169,57,88,119,39,130569857
Funny People,88393199,92445137.3,20455784,2556973,8,3501,416,86,1128,312,72434081
The Kingdom,85292790,127193675.7,76503980,2185828,35,19575,552,92,1529,165,105590717
Talladega Nights: The Ballad of Ricky Bobby,90812452,119132902.1,8618153,453587,19,198,10,83,34,21,204129078
Dr. Dolittle 2,99872393,138761169.4,657675,131535,5,657,115,79,18,10,251256605
Jarhead,93072116,197975824,231217150,9248686,25,49379,1941,105,2068,678,125246627
The Simpsons Movie,91385132,159475188.3,664618,332309,2,5541,2035,110,649,241,642216756
The Majestic,102725890,120736519.5,2121504,151536,14,576,39,104,751,173,53242769
Driven,134114357,87972970.64,3952900,395290,10,707,65,118,5705,764,78106972
Deux frères,99578116,30890189.94,1374560,124960,11,507,43,102,276,57,83100344
The Village,80197140,175926894.9,13625262,973233,14,1001,69,119,4904,880,343106784
Signs,101108160,107612325.9,35556158,1616189,22,9849,441,112,350,170,573294384
Shrek 2,200492851,588445099.7,8725074,2908358,3,8300,2181,96,1294,217,1229473966
Cars,150310266,281137721.9,35343675,7068735,5,8841,1668,112,3860,2142,578673415
xXx,98299600,219173237.8,155435301,17270589,9,46046,4897,45,6393,2835,389615213
The SpongeBob Movie: Sponge Out of Water,78921682,115249408,74621225,10660175,7,56432,7526,51,55,117,332317908
Inglourious Basterds,82500319,124168288,60997280,3812330,16,11707,723,43,190,56,376120193
S.W.A.T.,109816618,220606148.2,2286590,228659,10,1399,132,120,7633,1059,160117221
Vanilla Sky,97018896,245410926.2,33253280,2078330,16,4746,296,78,883,331,290184006
Lady in the Water,93943916,224886458.4,5543688,692961,8,1474,166,116,534,177,52965792
AVP: Alien vs. Predator,93563330,178348479.8,35039070,1946615,18,4674,252,42,20,9,228807605
Alvin and the Chipmunks: The Squeakquel,88393199,195607335.9,18485106,6161702,3,11343,2836,54,13,16,522274170
We Were Soldiers,105321000,154873923.8,6626096,828262,8,2828,325,119,1474,514,161015845
